,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,Month,Day,Hour,Daylight
6788,0.3377337284103449,0.4850954678861466,0.4974866693584154,0.4688377172357217,1.745315067015673,1.3708155423618216,-1.2148657801060352,-1.485585361249121,-1.1216190823662457,-0.4123057991115274
9271,1.5015740296258278,1.4784745843848426,0.4974866693584154,-0.5375153739272275,2.0139639223717274,0.1284802448488196,-0.3869918237711159,1.0338587023663015,0.37147509728478134,1.1481744760579788
21176,0.5213501800807001,0.8162218400523786,0.12965361148566817,0.004367059775899013,-0.8654590472399362,0.43768369667427787,0.4408821325638033,-0.34038351415120177,0.9687127691451922,-0.14548921611822876
23174,-0.59830386470451,0.8162218400523786,0.31357014042207443,-1.4277508007252209,0.38482419705204984,-0.804651600838724,0.4408821325638033,-1.1420248071197452,1.2673316050753975,-1.0570046986765789
17469,1.6409444733359164,-1.0049732068618973,0.6814031982948217,0.8171907103305887,-0.768518031709339,0.43768369667427787,0.4408821325638033,1.0338587023663015,0.07285626135457593,1.523924918772361
29835,1.2450308355982749,-0.5082836486125493,-2.0773447357508803,0.5075436053573735,1.9090629407565063,2.301186642943781,1.2687560888987226,-0.34038351415120177,0.07285626135457593,1.5642517853162052
21219,1.376753083469182,1.3129113983017264,1.0492362561675688,-1.0793978076303539,2.065324655917753,-0.49268740390768134,0.4408821325638033,-0.4549036988609937,-0.22576257457562948,1.4096301975303331
6402,-1.1732928378329928,-0.17715727644631732,0.31357014042207443,1.0494260390605001,-0.0042665260844435655,-0.49268740390768134,-1.2148657801060352,-1.2565449918295373,1.565950441005603,-1.1741777974360328
8667,-0.43180622637732324,-0.17715727644631732,-0.7899290331962325,0.6236612697223293,-0.9904494670687319,-0.804651600838724,-0.3869918237711159,1.3774192564956773,0.9687127691451922,-0.36439836069219556
23181,-0.1075944246320102,0.9817850261354946,0.12965361148566817,-1.3116331363602651,-1.1213150999599881,-0.804651600838724,0.4408821325638033,-1.1420248071197452,1.2673316050753975,-0.7013236774401914
16612,1.3339709879937591,0.9817850261354946,0.4974866693584154,-1.8148096819417399,-0.9569986572131104,0.1284802448488196,0.4408821325638033,1.3774192564956773,-0.22576257457562948,1.5790795813670255
11900,1.0721099077967753,1.3129113983017264,2.1527354297858103,-2.2405744512799104,0.15739659463422606,-0.1834839520822231,-0.3869918237711159,0.0031770399781740353,-0.8230002464360403,-0.07392245952459507
31727,-1.1222650312184523,-1.6672259511943612,-0.9738455621325735,0.7397789340872849,0.5669558019883237,-1.1138550526641824,1.2687560888987226,-1.3710651765393291,-1.420237918296451,-1.0199661845438308
1270,1.5568740706349113,1.4784745843848426,1.23315278510391,-1.7761037938200879,-1.1996828612931298,-1.1138550526641824,-1.2148657801060352,1.0338587023663015,-0.5243814105058349,0.841006853833519
11353,-1.141027011636445,-0.5082836486125493,0.31357014042207443,0.8946024865738925,0.020655748680509445,-1.1138550526641824,-0.3869918237711159,0.2322174093977579,-1.420237918296451,-1.2110928132422332
30940,-1.1080740428449705,-0.5082836486125493,-1.1577620910689796,0.8946024865738925,1.1331557705076976,0.43768369667427787,1.2687560888987226,-0.6839440682805775,0.9687127691451922,-0.538662455466503
10746,1.015226451242861,-0.17715727644631732,1.0492362561675688,-0.5762212620488794,-0.8162778282170818,-1.1138550526641824,-0.3869918237711159,0.46125777881734176,-0.8230002464360403,0.3230610517838399
19152,-0.5681293420577382,-0.6738468346956653,-0.23817944638707902,0.004367059775899013,0.12584101479875315,1.0588513454307786,0.4408821325638033,0.46125777881734176,0.9687127691451922,-0.6267665157744089
3516,-0.20669233712640792,0.3195322818030306,1.23315278510391,1.0107201509388481,-0.9112288522265234,0.1284802448488196,-1.2148657801060352,0.11769722468796597,-0.22576257457562948,1.2022765488854172
6741,-0.8982266695074217,0.4850954678861466,0.4974866693584154,0.8558965984522406,0.021034794684539344,-0.1834839520822231,-1.2148657801060352,-1.485585361249121,0.07285626135457593,1.6631699323165157
13343,-1.2615458476335508,-0.8394100207787812,0.12965361148566817,1.0494260390605001,0.20913637418428105,0.43768369667427787,-0.3869918237711159,-0.5694238835707857,-1.7188567542266566,-1.6377197781028197
18940,-0.35532426798550604,-0.6738468346956653,0.6814031982948217,0.8558965984522406,-1.0440844766389354,-0.49268740390768134,0.4408821325638033,0.46125777881734176,-0.8230002464360403,0.20450720060656533
2161,-0.2805452281985064,0.3195322818030306,-0.23817944638707902,-1.7761037938200879,0.4609176823610134,-0.49268740390768134,-1.2148657801060352,0.6902981482369256,-1.420237918296451,-0.9266949445785339
2956,1.916279523546459,1.9751641426341904,0.31357014042207443,-1.9309273463066954,-1.090422850631567,0.1284802448488196,-1.2148657801060352,0.34673759410754984,-0.22576257457562948,1.5352131029780012
8397,0.4011002259685655,-0.6738468346956653,-0.7899290331962325,0.9333083746955444,-1.079335755013698,-0.1834839520822231,-0.3869918237711159,1.4919394412054692,0.6700939332149868,0.5422182472324836
31654,-0.7072607796478528,-1.6672259511943612,-1.7095116778781332,0.7397789340872849,-0.7040802110242889,-1.1138550526641824,1.2687560888987226,-1.3710651765393291,0.37147509728478134,0.6602809342605697
2381,1.8239634097063355,0.6506586539692626,-0.4220959753234853,0.27530827662746227,-0.9154931197718574,0.43768369667427787,-1.2148657801060352,0.5757779635271337,0.07285626135457593,1.3589363909241678
16319,1.0472532713194345,-1.0049732068618973,-0.23817944638707902,1.0107201509388481,-1.0747872029653416,0.7496478936053206,0.4408821325638033,1.4919394412054692,0.07285626135457593,1.6438060951005844
29772,-1.135081734402081,-0.8394100207787812,-2.4451777936236274,0.7397789340872849,1.4071112699201676,-0.1834839520822231,1.2687560888987226,-0.22586332944140983,1.565950441005603,-1.4137154124893825
11047,-0.3131396878100193,-0.01159409036320134,0.8653197272311626,0.8558965984522406,-0.03980208896222853,-0.804651600838724,-0.3869918237711159,0.34673759410754984,-1.1216190823662457,-0.3236769521338375
31630,-1.130660121182554,-1.6672259511943612,-1.7095116778781332,0.7397789340872849,1.3744185520726055,-1.425819249595225,1.2687560888987226,-1.2565449918295373,0.9687127691451922,-0.6009554351505733
29884,-1.2151786603585115,-1.998352323360593,-2.0773447357508803,0.004367059775899013,1.3453267712633254,1.0588513454307786,1.2687560888987226,-0.34038351415120177,-1.420237918296451,-1.0225305705156296
5681,-0.724439344521015,-1.1705363929450132,0.12965361148566817,0.8558965984522406,0.09693875699148795,0.7496478936053206,-1.2148657801060352,-1.0275046224099533,-1.420237918296451,-1.1962735795616457
8154,-0.21912065536507813,-0.6738468346956653,0.31357014042207443,1.088131927182152,0.08916831390887903,0.1284802448488196,-0.3869918237711159,1.4919394412054692,-0.5243814105058349,0.6662979680316689
32273,-1.2606794504486434,-1.6672259511943612,-0.05426291745067276,0.7397789340872849,0.8043333620119274,-0.804651600838724,1.2687560888987226,-1.600105545958913,-0.5243814105058349,0.5641116610929704
2934,1.3944395363472897,1.6440377704679585,-0.05426291745067276,-1.4277508007252209,-1.1995880997921224,1.0588513454307786,-1.2148657801060352,0.34673759410754984,0.37147509728478134,0.8978372678663281
3765,-0.21254798706578137,0.3195322818030306,0.6814031982948217,0.6236612697223293,0.0608346251076584,0.7496478936053206,-1.2148657801060352,0.0031770399781740353,0.37147509728478134,1.1476372531277568
6448,-0.11548162659116631,0.15396909571991466,0.6814031982948217,0.9720142628171963,2.200454556354343,0.43768369667427787,-1.2148657801060352,-1.3710651765393291,0.37147509728478134,1.0085462286221878
30714,-0.4120284699494392,-0.17715727644631732,-0.23817944638707902,0.6236612697223293,-0.7884179469208984,-0.49268740390768134,1.2687560888987226,-0.6839440682805775,-0.5243814105058349,0.7917365103432968
4130,0.2102239634039869,0.4850954678861466,0.6814031982948217,0.19789650038415846,-0.5153153010174951,-0.804651600838724,-1.2148657801060352,-0.22586332944140983,-0.5243814105058349,0.8158943491144858
22144,-1.272779135272349,-1.6672259511943612,0.12965361148566817,-0.49880948580557555,0.740748394835944,-0.49268740390768134,0.4408821325638033,-0.7984642529903695,-1.7188567542266566,-1.7082533827775532
13553,1.6244829268226777,1.3129113983017264,-0.05426291745067276,-0.18916238083236042,-0.4816749681598587,-0.804651600838724,-0.3869918237711159,-0.6839440682805775,0.07285626135457593,1.533879387762578
8190,-1.0940921848264664,-1.1705363929450132,-0.23817944638707902,1.088131927182152,-0.4922882562726904,-1.425819249595225,-0.3869918237711159,1.4919394412054692,-1.420237918296451,-1.151540798176129
15017,-0.2608570990656129,-0.17715727644631732,0.6814031982948217,1.0107201509388481,0.13853905593374835,0.7496478936053206,-0.3869918237711159,-1.2565449918295373,-1.420237918296451,-0.7937090942964332
12171,1.1378664665547402,1.8096009565510744,1.7849023719130632,-2.2405744512799104,-0.6694922631565782,-1.1138550526641824,-0.3869918237711159,-0.1113431447316179,-0.8230002464360403,0.3777723717998296
14139,1.2973134243426812,0.9817850261354946,0.31357014042207443,-0.26657415707566423,-0.847833408052555,-0.49268740390768134,-0.3869918237711159,-0.9129844377001615,-0.5243814105058349,0.6665032310595818
2885,-1.1975220832454005,0.8162218400523786,-0.23817944638707902,0.12048472414085468,-0.9647691002957194,-1.1138550526641824,-1.2148657801060352,0.46125777881734176,1.565950441005603,-1.474529364062977
20910,1.2613430032865294,0.4850954678861466,0.12965361148566817,-0.4213977095622718,-0.8925608365280603,1.9919831911183226,0.4408821325638033,-0.34038351415120177,0.37147509728478134,0.9862864171547925
10486,-1.158534209924572,-1.0049732068618973,0.31357014042207443,1.088131927182152,-0.5183476690497327,0.43768369667427787,-0.3869918237711159,0.5757779635271337,-1.420237918296451,-1.0694884372958295
